"var1","var2","var3","var4","var5", "var6"
"65","i",-0.352776610776817,7.21845275838859,20,"South Dakota"
"66","w",-0.951296087688104,6.89174811996054,13,"Tennessee"
"67","d",-1.50760775758474,7.50082993530668,23,"Idaho"
"68","g",0.601273783678456,7.76337652059738,30,"Georgia"
"69","f",-0.822740393877162,1.46227308700327,48,"California"
"70","y",0.0528775316504519,6.15144808625337,50,"Louisiana"
"71","q",0.854275841421404,4.49864404392429,19,"New Mexico"
"72","z",-1.33817277122974,5.64802305703051,30,"South Carolina"
"73","b",0.841749412623945,5.3893952826038,28,"Hawaii"
"74","i",0.191927714214197,8.32311898295302,45,"Colorado"
"75","m",-0.0662900522823637,6.94053065043408,11,"West Virginia"
"76","b",1.52150943658541,9.31495527119841,42,"Kansas"
"77","w",-0.33194064771297,8.12026883312501,41,"Tennessee"
"78","g",-2.64985999495567,8.1669714145828,13,"Nebraska"
"79","u",-0.757402422775496,1.23797221737914,38,"Mississippi"
"80","g",0.080446771793634,4.04883939807769,18,"Massachusetts"
"81","h",1.84462757263149,5.54580566624645,45,"Delaware"
"82","t",0.330773176393129,4.59414940956049,25,"Tennessee"
"83","s",-0.03616796611193,2.53948003554251,42,"Virginia"
"84","a",0.554630514462449,3.16639224172104,32,"Alabama"
"85","h",-1.54859413223175,1.44156335119624,11,"Montana"
"86","e",-0.449388919160203,7.19817415100988,17,"Nevada"
"87","r",-0.701451387287564,8.84238520183135,27,"Nevada"
"88","i",-0.483800020396284,2.58012456446886,16,"Missouri"
"89","l",0.896588255353297,3.13648048625328,37,"Kentucky"
"90","h",-0.738447149484556,2.00279355444945,46,"Iowa"
"91","k",1.38394480314779,5.17345438792836,42,"Oregon"
"92","a",-0.315850659561455,7.28912450908683,31,"Kentucky"
"93","l",-1.24946184633448,9.38768530217931,13,"Connecticut"
"94","i",-1.4113648188268,2.9001235839678,25,"Kansas"
"95","x",0.534339583004218,2.36508579482324,18,"North Dakota"
"96","n",0.907096799674998,1.3926766726654,22,"California"
"97","u",-1.1479312293579,9.2945814531995,11,"Montana"
"98","p",-0.654829003338406,3.67343251372222,43,"Delaware"
"99","g",1.80232580240675,5.14779099647421,40,"Hawaii"
"100","c",0.693473457337239,1.21941471181344,21,"Maryland"
"101","b",0.421074372061619,6.41676037095021,45,"Hawaii"
"102","l",0.405290601741702,6.30957407387905,15,"Nebraska"
"103","c",0.689944137726066,1.847272315179,36,"Louisiana"
"104","a",0.316931022619328,4.68997194932308,17,"Nebraska"
"105","u",-0.570079710497898,5.63964868837502,46,"Idaho"
"106","z",-0.129812373643208,3.44556104100775,19,"Arizona"
"107","c",-1.99244391637471,3.54482849966735,34,"Tennessee"
"108","y",0.368691265180966,6.54872116446495,21,"Louisiana"
"109","m",-0.921940721626956,8.53615795553196,26,"Ohio"
"110","z",-0.594153615267982,5.39432939700782,43,"Kentucky"
"111","v",-1.72077966836354,4.55918331374414,42,"West Virginia"
"112","a",0.594172483243885,5.31416380032897,40,"Minnesota"
"113","q",-1.47255709203442,6.06425383058377,32,"Hawaii"
"114","w",1.03279957714916,1.6528496381361,19,"Nebraska"
"115","m",-1.22120172773808,1.38690551661421,43,"Minnesota"
"116","b",0.0844228920545067,3.34893619606737,15,"Alaska"
"117","h",-0.296106708026429,5.34110233210959,13,"North Carolina"
"118","s",-0.248075866144242,5.52221584529616,47,"California"
"119","d",-0.71798477862913,8.25124983140267,39,"Georgia"
"120","o",-0.141726954594104,2.7381930584088,35,"Montana"
"121","w",0.0293689967893516,1.35864949063398,38,"North Dakota"
"122","e",-0.288043592219403,5.47092167334631,35,"New Jersey"
"123","f",-0.49429447038227,2.69677716691513,20,"Georgia"
"124","q",-0.402023084401342,1.51985676458571,17,"Oklahoma"
"125","x",-0.806045070892743,2.65886352572124,32,"Idaho"
"126","d",0.689242623744855,3.86706487671472,27,"New York"
"127","b",1.54718047088407,4.57269263581838,50,"New Jersey"
"128","z",-0.421103092153074,1.7477581507992,14,"Oklahoma"
"129","i",-0.316866196916766,6.64539243816398,41,"Hawaii"
"130","c",-1.19441857208108,5.6380314239068,29,"West Virginia"
"131","w",1.07222710626614,7.15982142754365,47,"West Virginia"
"132","b",-0.525965774341821,8.3503639663104,22,"Colorado"
"133","b",-0.621865119700727,7.5639835994225,20,"Michigan"
"134","j",0.163454784808093,6.51700762088876,33,"Tennessee"
"135","r",1.00928346837247,1.53191765781958,43,"Tennessee"
"136","f",1.21197355105173,2.20665584725793,34,"Iowa"
"137","p",-1.07427109680367,1.27691334520932,30,"Pennsylvania"
"138","a",-0.660857552158393,2.63104733207729,12,"Indiana"
"139","n",0.1463651969117,6.58084978035185,19,"New Jersey"
"140","t",-1.84696782304268,7.81579065078404,22,"Nebraska"
"141","v",-1.9084354256113,5.49464854621328,45,"Alabama"
"142","n",-0.655257229795377,3.76183872623369,25,"Mississippi"
"143","c",-0.102023973805966,7.75807846488897,22,"Pennsylvania"
"144","i",-0.618547259240787,9.14330028963741,50,"Maine"
"145","h",0.912005270488007,7.59706235432532,15,"Nevada"
"146","w",-0.393177541397598,8.88583360030316,27,"Oklahoma"
"147","d",-1.91932375456679,2.81512933701742,14,"Missouri"
"148","o",1.00515777258374,2.34399542631581,20,"Arkansas"
"149","r",1.00719282559454,8.66480774723459,39,"Ohio"
"150","p",-1.81747161466495,5.21460728801321,46,"Nebraska"
"151","m",-0.813565964702518,6.0382155852858,50,"Virginia"
"152","w",0.382706800829137,8.09762197115924,41,"Florida"
"153","s",-0.433336768606329,8.39483374799602,35,"Nevada"
"154","i",1.9642440046021,6.99326588911936,35,"North Carolina"
"155","t",-0.697372060464357,4.46990795526654,17,"Ohio"
"156","v",0.170105397863613,2.88114151451737,23,"North Dakota"
"157","n",-2.17901064910263,2.91201446403284,13,"Georgia"
"158","j",-1.15674731803452,1.83647809189279,40,"Arizona"
"159","v",-1.41124456745382,6.46208429336548,36,"Wisconsin"
"160","p",-0.863605155961764,5.989120925311,45,"New Mexico"
"161","b",-1.24231608548336,5.7172517599538,28,"Maine"
"162","u",-1.28639893283933,4.74619517324027,29,"Illinois"
"163","z",0.803775511136147,6.10410594567657,16,"Florida"
"164","l",-2.12090718796054,4.19361544132698,18,"Pennsylvania"
"165","r",0.351627903005851,8.02569822920486,12,"South Dakota"
"166","n",-0.646703626518372,8.99872615013737,33,"Pennsylvania"
"167","y",1.08017289520846,1.45912666781805,19,"New York"
"168","f",-1.68461561026313,6.03127435524948,50,"Texas"
"169","e",-1.99228613161086,8.46997660398483,43,"Colorado"
"170","p",2.74571286105173,6.13937343063299,30,"Oklahoma"
"171","n",-1.0592447563457,6.69593239610549,35,"Georgia"
"172","x",-0.392052256503808,1.56147025537211,48,"Wisconsin"
"173","u",0.282140537742466,7.90883328346536,41,"Idaho"
"174","b",0.794823529239166,4.69560366868973,39,"Michigan"
"175","f",0.911288727124368,4.80611031863373,41,"Connecticut"
"176","n",1.40594174353301,2.37222085800022,46,"Oregon"
"177","w",-0.133322165915945,1.41049840906635,22,"Mississippi"
"178","s",1.6937342650083,8.47303040116094,15,"Michigan"
"179","r",0.0225482664782858,8.22705593984574,10,"Iowa"
"180","a",0.50467460336747,2.53637605137192,42,"Montana"
"181","s",-2.21907091670721,2.30623127543367,21,"Montana"
"182","g",-0.123334064113884,6.90992765268311,38,"New York"
"183","e",0.740590055815051,8.54662164405454,41,"West Virginia"
"184","q",1.64715287553625,6.92432299617212,16,"Rhode Island"
"185","g",-0.124636337810481,1.87532653042581,19,"Alaska"
"186","v",-0.699107575071521,2.90938948374242,48,"New York"
"187","m",-0.874589069540336,8.04120700003114,48,"Alaska"
"188","r",0.0334186915413739,1.03869553236291,19,"Vermont"
"189","s",0.579087454915572,6.26653000339866,16,"California"
"190","k",0.309984172983135,9.09504797321279,29,"Colorado"
"191","i",0.452095790509094,4.72924183867872,43,"Montana"
"192","n",0.564773296898039,5.11034723569173,41,"West Virginia"
"193","k",0.0257458912301037,1.17920571472496,22,"Nebraska"
"194","g",0.923178454961294,7.4686924967682,41,"Montana"
"195","d",-0.000763867495487578,5.22472278657369,16,"Illinois"
"196","a",-0.10583476622478,1.02717921719886,12,"Nevada"
"197","p",-0.568703478782503,3.69383195659611,10,"Hawaii"
"198","r",-1.38580127830291,5.46689964854158,21,"Oregon"
"199","a",-0.268643459165674,4.22550682723522,43,"Louisiana"
"200","g",-0.683786247878328,3.74802414397709,15,"New Hampshire"
"201","n",-0.780177227079636,8.6331756261643,24,"Indiana"
"202","h",1.9173635444325,6.46238509868272,25,"Tennessee"
"203","r",-0.788808178568385,5.54062677768525,25,"New York"
"204","z",-0.920376330095218,2.21454019460361,43,"Pennsylvania"
"205","a",-1.02572853961463,1.38192008121405,11,"Kentucky"
"206","l",0.32273453313336,6.54076782707125,47,"Montana"
"207","n",-0.32105078650044,9.40364775480703,14,"Louisiana"
"208","t",1.82090982726618,7.99294408573769,43,"New Hampshire"
"209","j",0.286262117533966,8.1682139004115,35,"Maryland"
"210","b",0.822087972230811,5.3332000564551,29,"California"
"211","v",1.50412314810557,3.25566437630914,21,"Utah"
"212","h",1.01863300407436,5.32850622769911,33,"Virginia"
"213","k",-1.09773112009384,5.19161319790874,27,"Iowa"
"214","p",0.787573109227763,3.2217631416861,12,"Illinois"
"215","f",0.208225365279979,7.54540349100716,35,"Vermont"
"216","j",-0.900552693749421,7.11018483550288,27,"Nebraska"
"217","v",-0.646128911214183,1.32387063174974,46,"Colorado"
"218","t",3.4334691455593,7.47279332776088,27,"Hawaii"
"219","v",-0.431493197884351,1.9120088199852,22,"Tennessee"
"220","c",-0.0706528885142743,8.43317623774055,35,"Oklahoma"
"221","n",-0.212673615769362,1.18124373536557,29,"Wyoming"
"222","g",-1.7086039162464,1.91539412760176,16,"Hawaii"
"223","p",-0.286730331073929,3.58415528899059,18,"Montana"
"224","v",0.875930975369821,8.89354641851969,36,"Nevada"
"225","m",-1.37310814571487,3.41537423571572,32,"Oregon"
"226","u",-0.557256272889511,7.25356189673766,36,"California"
"227","i",-0.816460156640573,7.46368497307412,33,"Oklahoma"
"228","c",-0.520633567265002,5.31735252193175,24,"South Carolina"
"229","s",-0.464187722465299,5.00443653611001,26,"Kansas"
"230","f",-0.955461471800753,7.86257237091195,40,"Hawaii"
"231","z",0.0535144177477536,6.24163342069369,11,"Arizona"
"232","g",0.477213668407271,8.25430506339762,14,"Ohio"
"233","a",1.32484941800291,5.50571173965,34,"Wyoming"
"234","e",2.59980243310546,1.63535034214146,50,"Alaska"
"235","l",1.01543660111441,8.89063567970879,43,"Oklahoma"
"236","s",0.556613501695081,5.7707540151896,14,"Missouri"
"237","p",-1.06072398573773,2.15129191754386,20,"South Dakota"
"238","y",-0.264252675980624,3.28789711650461,36,"Utah"
"239","f",-0.0325827551551991,7.17355152766686,44,"Montana"
"240","w",2.45733976176872,2.25820791453589,26,"New York"
"241","r",-0.549186901279033,6.12292624078691,16,"Arkansas"
"242","o",-1.0984205799658,2.03759782842826,50,"California"
"243","h",-2.03626265871038,4.21767816471402,47,"North Dakota"
"244","p",-0.814336614810384,3.72050872992259,18,"Idaho"
"245","n",-0.0637548962038892,9.25128564226907,35,"Delaware"
"246","n",0.502584670868147,3.11713584302925,30,"Indiana"
"247","e",0.551375805461014,7.1713081082562,44,"Mississippi"
"248","j",1.65755412933617,5.33476089395117,19,"South Dakota"
"249","p",-2.24558290755865,2.67738351225853,12,"Nevada"
"250","l",-0.14871001265196,8.40905872208532,18,"New Hampshire"
"251","d",-1.68458389350645,8.22881164157297,18,"Alaska"
"252","s",-0.856433062832227,3.34628616878763,47,"West Virginia"
"253","n",-0.0471532751253517,5.19820373842958,48,"West Virginia"
"254","x",1.26149739399385,7.01663920877036,31,"Florida"
"255","z",0.199025927928252,9.15474707249086,47,"New Mexico"
"256","d",-0.724635207753358,1.29761359735858,13,"South Carolina"
"257","i",-0.329566910709525,7.04858106269967,37,"Louisiana"
"258","r",-0.740010878175179,9.35725735034794,27,"Delaware"
"259","j",-0.725698701113339,4.14397966861725,42,"New Mexico"
"260","s",-1.06676784708264,6.88463038147893,39,"Montana"
"261","q",-0.909571982043178,9.33453474973794,14,"New Jersey"
"262","o",-1.23223413080319,4.94024835573509,39,"South Carolina"
"263","e",-0.640176662362932,7.42082270898391,45,"Maryland"
"264","z",0.0967390164854194,5.48241731326561,15,"Nevada"
"265","x",-0.663021311991442,4.67156810790766,19,"Washington"
"266","n",0.825510198984677,2.53258816327434,23,"Idaho"
"267","b",-0.624346453540074,7.61895520018879,41,"Nebraska"
"268","w",-1.47702128411695,9.36110566509888,26,"Rhode Island"
"269","f",0.318326370615243,4.95901733380742,13,"Arkansas"
"270","m",0.37003454000908,5.02039382734802,13,"Georgia"
"271","q",-0.274209770502439,9.07719727524091,33,"Hawaii"
"272","u",1.04929057755928,8.60257858934347,26,"Pennsylvania"
"273","i",0.398466478027632,5.88337806193158,28,"New Hampshire"
"274","i",-0.377721421010777,6.62122015398927,39,"Iowa"
"275","b",-0.766292318115379,4.78152349253651,38,"Maryland"
"276","c",0.324962725929109,7.22933488164563,33,"Maine"
"277","e",0.984116418135427,7.90378914913163,18,"Michigan"
"278","k",1.15963722274997,1.05864724842831,22,"Colorado"
"279","z",-0.2478305181278,3.9676414799178,19,"Michigan"
"280","j",-1.38213023074111,8.37727138923947,32,"Virginia"
"281","c",-0.180226611152365,8.22490186512005,34,"Maine"
"282","t",0.860027805680075,8.10955709707923,36,"Louisiana"
"283","o",0.87135258329976,1.19516124657821,32,"West Virginia"
"284","c",-2.0368469478984,5.95852352434304,11,"Utah"
"285","t",1.40436078078595,8.0404286988778,39,"Georgia"
"286","h",0.348906190119568,8.87865672551561,10,"Minnesota"
"287","y",0.979746148861041,8.18276871659327,35,"Kansas"
"288","a",-0.543014064742563,5.97011699317954,19,"Idaho"
"289","p",-0.437027332974343,5.97519151202869,18,"Alabama"
"290","x",-0.482658952196227,1.39922697294969,48,"Colorado"
"291","j",-0.0378352234076688,2.2341268749442,14,"Arizona"
"292","p",2.29916303526441,8.04135160602164,37,"Minnesota"
"293","y",0.705496881654642,1.66078164917417,11,"Mississippi"
"294","d",-0.494324608452397,7.53905181516893,43,"Wyoming"
"295","c",0.886717300315315,2.92618909280282,50,"Virginia"
"296","c",-0.840299690497044,3.61017695569899,39,"Washington"
"297","n",-0.20402611733288,1.32496385683771,47,"West Virginia"
"298","c",0.1832187964469,8.81024896062445,32,"Nebraska"
"299","n",-0.0578772003122651,8.90148774697445,26,"Michigan"
"300","o",0.230979669910653,1.88375501253176,10,"North Carolina"
"301","y",0.722676443762345,7.93709543265868,38,"Ohio"
"302","s",0.757537103367943,8.86616902018432,11,"New Jersey"
"303","t",0.851575727229516,2.71151401707903,24,"Hawaii"
"304","r",0.385193543863075,7.12334637332242,19,"West Virginia"
"305","o",-1.47145116196659,7.75879448500928,33,"Delaware"
"306","e",0.64531931128562,2.06628691242076,10,"North Dakota"
"307","f",-0.862639820146078,3.24265791964717,29,"Nevada"
"308","y",-1.46287406316653,7.55173288856167,35,"Montana"
"309","e",0.191849538691815,2.68540314026177,21,"Maine"
"310","g",-1.0328237887395,2.0323478638893,35,"Ohio"
"311","k",0.440772146341499,5.33243441930972,34,"Kentucky"
"312","c",0.693132623135183,1.91809359972831,37,"Alaska"
"313","x",-0.603400480675254,1.92897054972127,40,"Colorado"
"314","g",-0.606761817277091,6.37315393064637,14,"Nebraska"
"315","j",-1.31722751510049,1.51549308863468,24,"New York"
"316","f",-0.75429489210125,9.0607373699313,41,"Massachusetts"
"317","a",-0.978257888146016,2.24076706613414,18,"California"
"318","k",0.103216264842018,5.51816262456123,33,"Vermont"
"319","z",-0.632484404796218,3.71956654277164,33,"West Virginia"
"320","l",-0.681827189561492,4.87548523850273,24,"Maine"
"321","h",-0.173608471033373,9.23801339580677,37,"Wyoming"
"322","r",-0.843322307422354,8.14770263468381,43,"Georgia"
"323","e",0.2436637041508,3.7567869250197,27,"Georgia"
"324","b",-1.13998391827026,1.88404303707648,48,"Maryland"
"325","u",0.0924949634790452,5.80021470913198,23,"Alaska"
"326","k",-0.161868716062769,9.33627331478056,25,"Maine"
"327","m",-0.119290848714516,7.41472022654489,49,"North Carolina"
"328","g",-0.395487964319632,3.70768027589656,32,"Kansas"
"329","m",0.897867052485297,3.81642603501678,25,"Texas"
"330","h",0.488768894944366,9.43755909451284,45,"Massachusetts"
"331","c",-0.582823550562236,5.94996421248652,40,"Florida"
"332","m",-1.18263448551639,3.92131856142078,29,"Delaware"
"333","o",0.0378674969814229,7.84070573770441,35,"Wisconsin"
"334","n",0.117906375884397,7.03496561944485,26,"Alabama"
"335","o",-2.29449173895564,9.2281233696267,29,"Wisconsin"
"336","p",0.861298288387193,2.9118103714427,39,"Minnesota"
"337","q",0.349286257736553,3.81038738915231,49,"Virginia"
"338","m",-0.321888117062007,4.2963539226912,38,"Alaska"
"339","a",-0.790779411763544,7.93313951243181,22,"Alaska"
"340","x",0.489044860058832,3.74723120173439,45,"Colorado"
"341","o",1.24838318511787,7.631349531468,40,"New York"
"342","n",-0.684798542096382,5.7249894173583,15,"South Carolina"
"343","p",0.226884382752696,3.99677117005922,36,"Utah"
"344","b",-0.102275970043998,2.83062354591675,45,"North Dakota"
"345","p",-1.34623864800813,8.84173420176376,33,"Washington"
"346","o",-0.0479666045354722,1.57569856813643,34,"Kansas"
"347","w",-1.09652650029625,5.92258390295319,48,"Alabama"
"348","u",-0.85279053625452,1.39024864847306,21,"Hawaii"
"349","i",-0.568109051480082,1.60430877865292,21,"Nevada"
"350","e",0.00893811854654252,9.16574788792059,12,"South Carolina"
"351","b",1.52992989314291,3.86346198129468,19,"Georgia"
"352","a",0.760454873197282,9.07512421533465,41,"Pennsylvania"
"353","h",-0.313988573430172,6.61425135564059,20,"Alaska"
"354","e",-0.395043256278366,1.05688217782881,42,"Rhode Island"
"355","r",-0.158517718439629,3.26865620375611,15,"Iowa"
"356","s",-0.184401704114928,7.69485717429779,26,"Illinois"
"357","t",-0.714859113356444,2.97473602404352,45,"West Virginia"
"358","z",0.330716196241077,5.39990693761501,28,"Louisiana"
"359","k",-0.229952673162822,7.15614486357663,34,"Louisiana"
"360","t",1.21918728501918,3.9802983236732,16,"Connecticut"
"361","a",1.45355535127639,3.58418920019176,20,"Vermont"
"362","p",0.0722119332886443,8.67029760556761,20,"New York"
"363","s",-0.185793056073156,2.26287307462189,48,"Utah"
"364","o",-0.70691917158696,6.20027169410605,48,"North Dakota"
"365","b",0.872909426011135,1.01473591802642,19,"North Dakota"
"366","q",-1.54523945669064,2.89746850216761,13,"Oklahoma"
"367","g",0.990772420873259,4.19282597629353,46,"Hawaii"
"368","s",-0.864656922939391,6.29428803641349,21,"Nebraska"
"369","s",1.88772725335446,3.3741145277163,20,"Arkansas"
"370","r",-0.203974976540226,3.39870879112277,17,"California"
"371","t",0.503152464898387,6.09681466536131,34,"Oregon"
"372","n",-0.672144494322208,5.57077124295756,22,"Alaska"
"373","a",-0.24442703162038,6.15545758954249,23,"Nebraska"
"374","v",-0.179790962515876,2.72670323692728,48,"North Carolina"
"375","a",-0.479324926135609,7.25320566189475,33,"Texas"
"376","c",-0.0379805039819306,8.97358214529231,20,"Idaho"
"377","c",-0.730296287494944,1.26066697458737,42,"Nebraska"
"378","b",0.536697487597231,4.20564752933569,15,"Virginia"
"379","e",-0.248931993325099,8.04614571179263,40,"Florida"
"380","v",-0.342256001288114,4.5824098167941,18,"Montana"
"381","g",-1.65099178291859,7.52192877815105,49,"Connecticut"
"382","h",0.646362168811226,6.30331777292304,31,"Utah"
"383","c",-0.654446641269892,9.24582547182217,50,"Arizona"
"384","n",-0.615719905892016,9.44616972340737,37,"Tennessee"
"385","l",-0.567839213960257,7.69076571811456,48,"Arizona"
"386","a",0.689192934333471,2.85335671470966,14,"Maine"
"387","l",1.08689909699128,9.37336613272782,21,"California"
"388","w",2.21078666774874,1.65429726347793,38,"Indiana"
"389","a",0.629191446686881,1.35649774130434,34,"Idaho"
"390","q",-2.49584751638281,5.88896173366811,24,"Maryland"
"391","a",-0.403646488435536,3.40910572989378,36,"Tennessee"
"392","x",0.923492894854415,4.71204222389497,17,"Delaware"
"393","l",1.17633420514222,1.4766960007837,16,"New Hampshire"
"394","j",-0.428241870837691,8.57965989946388,34,"Kentucky"
"395","n",0.311214563054212,8.68143479013816,39,"Massachusetts"
"396","b",0.237801500936222,6.88550788897555,13,"Connecticut"
"397","z",1.04874050915441,4.91903818876017,23,"Illinois"
"398","f",-0.139242345620724,7.59002423344646,22,"Montana"
"399","j",-1.2236256561174,1.86593484156765,24,"Louisiana"
"400","i",-0.731208176304099,7.5233291850891,26,"Utah"
"401","s",0.814208974820812,5.72662225307431,35,"Pennsylvania"
"402","y",-0.6700842660068,7.14033573667984,17,"Texas"
"403","c",0.43018381224947,1.77264262759127,12,"Louisiana"
"404","t",-0.84887173104096,1.81148487166502,21,"Georgia"
"405","t",-0.0966754286827276,2.00665235426277,15,"South Carolina"
"406","h",-0.858202899810758,5.21435388515238,37,"Vermont"
"407","p",-1.55007163954192,2.7113536617253,45,"Mississippi"
"408","b",-2.0516883749033,8.13934117543977,22,"Oregon"
"409","k",0.0185374595215982,1.54896818799898,43,"Oklahoma"
"410","x",-1.29069216975159,6.1113244559383,15,"South Dakota"
"411","g",0.661090822218053,4.00181633152533,42,"Illinois"
"412","o",-0.263992295994743,2.22859879699536,35,"Arkansas"
"413","u",-0.362976126765361,1.50463496346492,17,"Arizona"
"414","z",-0.934168813367121,9.44152084505185,49,"Ohio"
"415","t",-2.26601843425122,3.18566138576716,43,"Georgia"
"416","f",0.0368404477918904,5.57670221407898,20,"Arkansas"
"417","g",1.2482898282325,2.9045864068903,13,"Kentucky"
"418","x",-0.0674177884346072,5.68685142789036,24,"New Mexico"
"419","s",0.911179678081236,9.37853474996518,12,"Utah"
"420","j",1.00131602164989,2.33795367332641,30,"Hawaii"
"421","r",0.837783662326069,2.93077148066368,23,"Florida"
"422","c",-1.24651476858932,4.76575983257499,35,"Kentucky"
"423","h",-0.0887931176377347,3.40130953979678,37,"Louisiana"
"424","y",0.162293106217539,5.62920873472467,25,"New Jersey"
"425","d",-1.64228723124445,9.31024386640638,19,"Hawaii"
"426","e",0.323589221930378,9.32529219100252,41,"Colorado"
"427","k",2.18960984869258,9.08825519843958,31,"Kansas"
"428","c",0.208879161503002,5.41715155029669,19,"Delaware"
"429","l",1.27870054865365,6.14664572582114,27,"Utah"
"430","s",0.0536124979153966,1.4634354703594,28,"Arizona"
"431","e",-0.105187507857569,8.58324006735347,17,"Nebraska"
"432","x",-1.36083276822551,4.15996500907931,46,"Indiana"
"433","z",0.352640591115391,5.88022076780908,34,"South Carolina"
"434","v",0.189403224086772,5.66390198934823,28,"Florida"
"435","h",0.560086272246273,6.83446563954931,35,"Mississippi"
"436","s",0.134288417295026,5.45662323653232,23,"Kansas"
"437","m",0.901229273915877,8.6706738130888,43,"Nebraska"
"438","y",0.723338689185674,7.99161536234897,23,"Idaho"
"439","v",-0.484090766911544,6.62296667089686,30,"Michigan"
"440","a",-0.458937194530318,6.64121644443367,26,"Massachusetts"
"441","t",-1.97430547095334,7.15127395640593,50,"Kentucky"
"442","r",0.679134621548182,8.4545921201352,50,"California"
"443","a",0.733981749948932,1.98975549219176,36,"New Mexico"
"444","a",-1.19909577664509,1.91821283812169,15,"West Virginia"
"445","r",-1.08756546973397,2.87554266734514,35,"Ohio"
"446","w",0.430633137003692,8.86827771307435,15,"Nebraska"
"447","d",0.455241889418209,1.10661635338329,11,"Oregon"
"448","d",-0.0245974127719407,9.36446422571316,47,"North Dakota"
"449","q",0.193860494826235,4.07673786126543,47,"New York"
"450","b",-0.0374763780644763,2.75791625829879,30,"Indiana"
